subject,text
Language,"This paragraph is part of a longer passage that is about a young ballet dancer named Michaela. Michaela danced so wonderfully that she was awarded a scholarship to attend the Jacqueline Kennedy Onassis School at the American Ballet Theater. That was only the beginning of her dancing success. When she was 17, Michaela danced with the Dance Theater of Harlem professional company. Later, she joined the Dutch National Junior Company. Today, Michaela is a soloist with the Dutch National Ballet."
Language,"So very quickly without getting bogged down in this passage, what are some conclusions, what are some inferences that we can draw about Michaela? Who is Michaela? What do we know about her? We know that she's a dancer. We know that she's very good at it, right? She danced so wonderfully that she got a scholarship. So I'm gonna say Michaela is very talented and we know that her talent led to success because her getting the scholarship was only the beginning of her dancing success."
Language,"We can see from the passage that she was part of at least three different dance companies, the Dance Theater of Harlem, the Dutch National Junior Company, and as a soloist with the Dutch National Ballet today. So I'm gonna say that Michaela is a very hard worker. Now notice no where in the passage does it say Michaela is a very talented, hard working dancer. Just like in the previous example, it didn't say, it was winter outside so I made a snow fort."
Language,"What the skill of inference is requires you to be a detective and take your magnifying glass to the passage to discover clues. Imagine you're a detective like this dog. He's wearing a little deer stalker cap. Let's call him, let's call him Sherlock Bones, the famous dog detective that I just made up. I feel like Sherlock Holmes is always smoking a pipe so I'm gonna give this dog like a, I don't know a bone or a piece of rawhide or something."
Language,"Imagine that you are a detective or a dog detective if you like and every time you read a text, let's say a book, that you are searching for clues within it. What you're doing when you make an inference is you are taking the information that you already know about the world and the places and people in it and how they behave and what they look like and what they do and you're applying that knowledge to the text."
Language,"When do people build snowmen? When do people build snow forts? When do they drink hot cocoa? In the winter time. An important thing to remember though is that inferring is not guessing. Any time you make an inference, you have to be pulling it directly from the text. That's your jumping off point. It can't just be a wild guess out of no where. It comes from information that you've got there on the page. Now if you'll excuse me, I'm going to go eat my weight in cough drops."
Language,"You can learn anything, David out.."
Language,"Right, if I'm on a train from Chicago to Pittsburgh, I can't simultaneously be on a train from Chicago to Omaha. So my body can't travel in two directions at once, but my mind can. What, what? I know, it is possible to think two ideas at the same time, ideas that are equally important but may not necessarily support one another. I can be thinking, it's hot outside and I'm late for my train, and those two ideas can have equal weight in my mind. The same thing can happen in texts."
Language,"An essay, or an argument, or a book can have two or more main ideas. It's a train that can go east to Pittsburgh and west to Omaha at the same time. This is a confusing idea."
Language,"When you look at an essay, you think, what's the main idea in this text? What is the author trying to tell me, or what position are they trying to convince me of? So how can there be room for more than one idea? How can we tell that a piece has two main ideas and not just one idea with supporting evidence? All right, here's an example of two main ideas. Sharks are deadly predators and fierce hunters."
Language,"They hunt with sharp teeth, incredibly sensitive noses, and the ability to sense the electrical current of a living body. Many people are afraid of sharks, because encounters with them can be fatal. That's paragraph one. However, sharks need to be protected, because they are important to ocean ecosystems. Their roles as high-level predators ensures that they maintain population levels of smaller fish, which in turn maintains the balance of ocean plant life."
Language,"If there were no sharks, algae could take over the ocean. Now, both of these paragraphs are about sharks. So in once sense, it's true that the passage as a whole is about sharks. Gonna just draw a little shark. He's so scary. Look at those very sharp teeth."
Language,"(laughs) Anyway, the topic is sharks, but what's the idea here in each paragraph? Paragraph one says, ""Sharks are deadly, and here is why."" And paragraph two says, ""It's because of their deadliness ""that they need to be protected, ""because big predator species balance ecosystems."" These are two ideas that are separate but interrelated. Sharks are deadly. Sharks need protecting."
Language,"On its face, those two ideas almost seem like they contradict each other or cancel each other out, but they are two separate threads that each support the overall topic of sharks. They are two distinct ideas here with equal importance. This passage teaches us that A, sharks are deadly, so they are scary, and B, deadly animals must be protected, because they are important. Neither of these ideas are more or less important than one another. They are both main ideas."
Language,"When you're considering whether or not there are two or more main ideas, ask yourself, are both x and y equally important understandings from this passage, or is it just one idea supporting another? So with this in mind, you too can learn to travel in two directions at once with the power of your mind and the power of reading. You can learn anything, David out. ♪ How can you be in two places at once ♪ ♪ When you're not anywhere at all ♪."
Language,"Tone communicates how an author feels about the topic they're writing about, this can come across in a number of different ways, it can reflect their enthusiasm or skepticism, it can also communicate formality or informality, an academic paper or a speech before the UN, for example are very different things from a toast at a wedding or a thank you card for a birthday gift and this kind of difference in tone is something that sociologists and linguists call register."
Language,"Social conventions and customs call for different registers in different circumstances, just as it would be inappropriate in most situations to wear a tuxedo at the beach, so too would it be incongruous to use extremely formal language in an informal setting? (melodic orchestral music) (clearing throat) Dear honored sir, it was the privilege of my very life to have you attend my 14th birthday party. I am grateful beyond words for your most generous gift, a check for $36 American."
Language,"Your humble and obedient servant, David. In fact using extremely formal language and high-minded gratitude for something as relatively small as a birthday gift might even come across as sarcastic or insulting. But this is sort of an extreme example, let's pull back and discuss how an understanding of tone can aid you in making sense of informational texts."
Language,"One great way to do that is to analyze word choice, we can look at a writer's language and determine their attitude towards the subject based on the words they've chosen to describe it. Oceans of ink have been spilled over comparisons between a Chicago style hotdog and a New York style hotdog. The first with its garden's worth of toppings, but a holier than now prohibition of ketchup, the latter with its sauerkraut, mustard and dubious dirty water cooking style."
Language,"But scant attention, a droplet of ink before the ocean has been paid to the half-smoke, the unsung but mighty regional sausage of Washington DC. Now how does the author think about the subject? Well, we know that they think that not enough writing has been done about DC's regional sausage, the half-smoke, but how do they feel about it? How do the words they use express their feelings? Let's break it down bit by bit."
Language,"So right out of the gate, we have oceans of ink, this is a deliberate piece of overstatement, there are no literal oceans made of ink, but it's being set up in opposition to the droplet of ink used to describe half-smokes later in the paragraph."
Language,"Half-smokes are described as unsung, but mighty, which suggests that they haven't been given their due, there hasn't been enough praise for half-smokes and that therefore the amount of attention given to Chicago and New York hotdogs is unfair or even disproportionate. I think we can also determine from word choice, that the author thinks a Chicago hot dog is a little ridiculous and that a New York hot dog is a little gross."
Language,"How do we know this? Chicagoans generally don't like ketchup on their hotdogs and the way the author phrases this is by saying, that they have a holier than thou prohibition on ketchup, which is to say they get all haughty and upset about it, which is weird because it's ketchup, listen, I'm a Chicagoan by birth, I used to feel this way and I'm not even sure why."
Language,"Similarly the word dubious in the description of the New York hotdog, meaning doubtful suggests that the dirty water cooking method is kind of nasty sounding, why would the author do this? Is it to say these are terrible hot dogs and nobody should eat them? No, I don't think so, The author is trying to make room for the half-smoke in the national sausage conversation and to do that, they're first trying to dismantle the importance of New York and Chicago style by making fun of them."
Language,"These are tactical choices, not to be confused with authorial voice, which is a different concept entirely an author's voice is their style, it's much more consistent across topics, whereas a tone is specific to a topic. So I might have an authorial voice, that uses a lot of goofy wordplay, but I use a sympathetic tone to talk about bears and a hostile tone to talk about, I don't know, whales, yeah, boo whales, I said it. I do not actually hate whales, I love whales."
Language,"But my point is this, use your knowledge of words, of the connotation and implications of the language, that an author might use to unlock your understanding of their tone, because if you can do that, my friend, you can learn anything, David out.."
Language,"It doesn't contain violence, obscenity or profanity. Or even anything that wouldn't appear in a G-rated movie, but it will contain explicit evidence. Yes, we're talking about citing evidence in literary analysis. When you're talking about a text and making arguments about it, in order to successfully build that argument, you must make inferences and draw conclusions. And those must be built on the back of evidence."
Language,"Both explicit, that is stated in the text, or implicit or based on clues or evidence in the text. So your responsibility is to tie those conclusions or inferences back to explicit or implicit evidence in the text. It can't just be, ""This is a feeling I have."" It has to be, ""My feeling about this is backed up by this specific evidence."" Say you're trying to be make an argument in a book that the captain of this pirate ship, let's just say, I guess, he's a birdman. That's what I drew, he's a birdman."
Language,"He's really unkind to the main character in the beginning of the book, but changes by the end of the book and treats everyone, including the main character with respect and courtesy. So I'm gonna write that my argument is that the captain's behavior changes towards the MC, the main character. I have to back that assertion up with evidence. So how do we find those details? First, you have to seek out parts of the book where the captain and the main character interact."
Language,"Then look closely at the pros and dialogue. What are the details that prove your point? Which are the strongest, most specific details that say, ""Oh, yes, here is where the captain is being mean. Here is where the captain is being respectful."" If you can't find evidence for your assertion, first, try searching in a different part of the book. Or importantly, acknowledge the possibility that you might have a weak argument."
Language,"Maybe it's time to start over and find a new or different argument to make and find support for. Once you've assembled your evidence work it into your analysis. ""Captain Bigsby is dismissive and rude to Eniola when she first joins the crew of the pirate ship Albatross,"" I might say. And then back it up with an explicit example of Captain Bigsby being dismissive and rude with a page number citation like so."
Language,"On page 34 of ""To the Burbling Deep,"" Bigsby says to Eniola, ""You there, what's her name! These portholes need to be scrubbed yesterday. Get to work!."" ""Yes, sir, Captain,"" Eniola said. ""But my name is-"" ""Does it look like I care?"" the captain snarled. But by the end of the story, when Eniola has proven her worth, saved the day, and humbled the captain, he treats her, and everyone around him, with much greater respect and deference."
Language,"On page 225, after Bigsby tends to Eniola's broken leg, he tells her, ""Eniola, that was some mighty fine pirating you did. You showed no fear when you punched that kraken, and more importantly, you showed no fear when you stood up to me. I was wrong, and I have been a jerk, and I am sorry."" Now both of those examples use explicit evidence where Captain Bigsby is being a jerk and then when he is apologizing for being a jerk. There's also implicit evidence too. Bigsby tends to Eniola's broken leg."
Language,"So while he's not saying, ""I will take care of you little buddy,"" with his words, he is saying it with his actions. And in that first example when he demands that Eniola clean the portholes, he's not literally saying, ""I'm impatient,"" But by saying, ""They need to be scrubbed yesterday,"" as an immediately because you already messed up, he's implying that he's impatient. Now there is no such book that I know of about a kraken punching girl pirate. But if we're lucky, my friend Jordan will write one."
Language,"Remember to use strong details to get good evidence. There might be a part of ""To The Burbling Deep"" where Captain Bigsby huffs angrily at Eniola but doesn't say anything, and that's mean or, at least, impolite, but it's not as strong as him yelling at her. So when you find the detail, ask yourself, how does that detail related back to your analysis or your argument."
Language,"Is it repeated? Does that detail or detail similar to it appear elsewhere in the text? And if you see a lot of similar details, how do those details prove the argument that you're trying to make? If you have a sense of what the central idea or ideas of the text is, try to connect those details back to that central idea and then connect that central idea to your own argument. I don't know what ""To the Burbling Deep"" is about 'cause I made it up 20 minutes ago."
Language,"But maybe one theme in it is that it's important to recognize the potential with another people. And that can be both true for Eniola who becomes a hero and punches a giant octopus monster, but it can also be true of Captain Bigsby who occupies kind of antagonistic role and then changes through the story. And so we can build our argument around that idea that character change is possible. Not just for the main character, but for everybody. So that's where I will leave you."
Language,"Remember to choose the pieces of evidence that give you the strongest support for your idea and if the evidence doesn't match your idea, you might need to change the idea itself. You can learn anything. David out.."
Language,"But I think it is unwise to think of it as a one-way conversation. The best arguments do not plunge forward heedlessly. They do not steamroll opposition. Rather, they seek out opposing arguments and incorporate them. Good readers pay attention to how authors acknowledge opposing viewpoints in an argument. Doing this makes it easier to decide how well thought out an argument is and determine whether the author is knowledgeable and thoughtful in their position."
Language,"Now, I do not practice the martial art of Wing Chun. But that style of self-defense is famous for techniques that block and strike at the same time. Your opponent's fist comes in, you redirect it away from your body, and in that same motion continue your momentum into its own immediate counterstrike. Acknowledging the existence of opposing viewpoints has two main applications, which are pretty different."
Language,"First, maybe you're not on any side of the argument and you wish to straightforwardly describe the conflict, like a journalist reporting on a lawsuit. It's a journalist's responsibility to truthfully portray the full scope of information on a topic, bringing every piece of relevant and plausible information to bear. The author provides equal time to the disputants and tries not to provide their own opinion here. That could look like this. Ms. Adeyemi contended that Mr."
Language,"Dupont stole the cookies from her cookie jar, and that furthermore, she had baked those cookies in the first place, thus strengthening her claim to the said cookies. Of the 24 cookies baked by Ms. Adeyemi, she alleges that 10 of them were taken by Mr. Dupont. Mr. Dupont, however, contended that as he was the person who made the cookie jar for Ms. Adeyemi in the ceramics class he took, he is entitled to the occasional cookie."
Language,"He does not dispute the 10-cookie figure, adding only that they were ""delicious."" Judge Huang, upon reviewing testimony from both parties, sided with Ms. Adeyemi, saying that you are not entitled to a cookie just for being a good friend one time, and that next time, Mr. Dupont should ask for permission. Now, looking at that situation, my personal opinion is that it is inappropriate to steal your friend's cookies. An opinion that any right-thinking person should share."
Language,"But injecting opinion may not be appropriate in all cases. So okay, that's the first case. Reporting on multiple sides of a dispute without getting involved yourself. Now, the second reason, the second application for including opposing viewpoints in an argumentative piece of writing is that Wing Chun thing, the block as you strike technique."
Language,"It makes your argument stronger if you anticipate possible objections to it, address them, and strike them down all the while still making your argument in the first place. Let's take this example from the website. This piece is about the lost colony at Roanoke. A bunch of English settlers disappeared under uncertain circumstances for reasons still unknown. And the author's trying to make the case that although theories for the disappearance exist, the truth is still beyond our grasp."
Language,"So in order to make that case, they address several different theories that attempt to explain the disappearance. Many people have tried to solve the mystery of the lost colony. Historians and archeologists have searched for answers for hundreds of years. Some possible solutions are: A, Native people killed the colonists on Roanoke Island. B, the colonists were all killed on Roanoke Island by disease. C, their town was washed away by a hurricane, and the people drowned."
Language,"Or D, they all left Roanoke Island and went to live in some other place. Now, watch what the author does as they systematically go through each theory and address it. I've only excepted the first two, so let's look at those first two. A, when John White got back to Roanoke Island in 1590 he did not find any bones or bodies or any signs of fighting. Bones last a long time. If Native people had killed the colonists, there would probably have been some remains or other signs of violence."
Language,"We can guess that the colonists were not killed on Roanoke Island. B, when the English first came to Virginia, they're using a 16th-century spelling, they brought diseases with them, such as flu and smallpox, that were new to the Native communities. They had no immunity against them and many died very quickly. Letters written by the colonists tell us that the English remained healthy. And remember, no bones or bodies or graves were found. We can guess that the colonists did not all die of disease."
Language,"So the author's saying that these events are unlikely, taking the theories seriously, and then thinking them through to their conclusions. But demonstrating why they don't seem very likely explanations. Why do they think it's unlikely that Native people killed those colonists? There aren't any remains or signs of combat. Why does it seem unlikely that they died of diseases? There are no graves or remains. The thesis is, nobody knows why."
Language,"Here are two counters to it basically saying here's why, and the author says here's why these are unlikely to be true which weakens those counterarguments and strengthens the original. Block, strike. My overall point is this. Don't ignore the potential counters to your argument. Incorporate them, analyze them, and redirect their energy into your own position. And when you read, notice if the author is acknowledging counters or ignoring them. If they ignore them, you should be suspicious."
Language,"Why are they ignoring them? If you can answer that, then you can learn anything. David out.."
Language,"We can say something quietly or really loudly to emphasize a point. We can emphasize some words, but not others. We can pause, to create dramatic tension. We know that how something is said is important because when we don't have that information, sometimes it's hard to know what another person is really saying. Say that you forgot about your friend Eli's birthday party."
Language,"So you text them, ""hey, sorry I missed your party."" Seriously for me this is one of the most anxiety-inducing situations that I encounter on a regular basis. What does Eli actually mean here? It's fine. Or it's fine or it's fine. Is it fine or isn't it? Gang, I don't know. Eli's tone and body language, which we can't see in just a text message, add in important elements of meaning. We can apply that knowledge to how we speak and how we assess the speech of others."
Language,"Good public speakers use a range of techniques to convey their message to their audience, which goes beyond just the words that they say. They become actors who are telling us a story on stage, not just with their lines, but with their physical presence. So, let's talk about some of these techniques and then we'll watch a little bit of a speech so you can spot some examples. First, there's vocal variety. This means using different speaking speeds and changing between soft and loud speaking volumes."
Language,"When people don't do this, we say that they're speaking in a monotone, you know. Bueller? Bueller? Vocal variation adds excitement and emphasis to speech. Then there's language. Here I mean the choice of words and the rhetorical devices the speaker uses to appeal to their audience and make the audience agree with their points."
Language,"So, for example, if you're at a business convention, you would expect a speaker to use pretty formal language like, good evening my esteemed colleagues, tonight I want to discuss the importance of market research and connecting with our customer base. You wouldn't expect the speaker to say, ""(indistinct), I'm a Hanker and (indistinct) tonight. ""Let's go mine some gold."" But if you were at a gold miners convention, maybe that's exactly what you would expect to hear."
Language,"Language also includes the rhetorical devices that help to structure an argument. For example, repetition. Repeating the same word or phrase can help hammer it home or make the speaker's point feel more urgent. In Martin Luther King Jr's ""I have a dream"" speech, he starts eight sentences in a row with the phrase, ""I have a dream."" So these two points cover how a speaker talks, but there are also physical aspects to giving a speech."
Language,"Gestures and eye contact, visual aids, and the use of the stage area itself. The speaker can pace back and forth to show they're feeling agitated, or throw their shoulders back to show they're feeling proud. They can use their hands to emphasize what they're saying. Speakers can use props if they want to, a chart or image or an object. And just like actors can have performances that are great, and performances that are only so, so."
Language,"Speakers can use all of these techniques to great effect, or they can miss the mark by seeming phony or uncomfortable. So let's take a look at a speech and its delivery to see if we can spot any of these techniques and what messages they convey. This is a speech from 1988 by the then governor of Texas Ann Richards at the Democratic National Convention. I'll fast forward to the good parts. - Those were real people with real problems and they had real dreams about getting out of the depression."
Language,I can remember summer nights when we had put down what we call the Baptist palette and we listened to the grownups talk. I can still hear the sound of the dominoes clicking on the marble slab my daddy had found for a tabletop.
Language,"- [Narrator] Did you see what she did there? What's her language telling us about who she is? What did she do with her hands there when she talked about the dominoes? She's telling us she's not fancy, she's from an ordinary background and she helps us visualize the scene by wiggling her fingers like she's putting down dominoes. - I got a letter last week from a young mother in Lorena, Texas, and I wanna read part of it to you. - [Narrator] Okay."
Language,"How about that? What did you think about her opening up that letter? Is that actually the letter she received from the young mother? Probably not. I think I can see the text on it and it's really big. So, she's probably reading from a typed copy. It's folded in thirds though, like a letter that came in an envelope. It gives you the impression that this is a real letter, something she got in the mail, and she's telling you the plain truth from it. This is a visual aid. Okay."
Language,Let's skip the middle of the letter and see how Governor Richards delivers the end of it. - We plot along trying to make it better for ourselves and our children and our parents. We aren't vocal anymore. I think maybe we're too tired. I believe that people like us are forgotten in America. - [Narrator] What did you notice about how Governor Richards delivered those last two sentences? I think maybe we're too tired. She sounds tired. And she pauses between the words.
Language,"I believe that people like us are forgotten in America. All of those pauses give weight and emphasis to the experience of the young mother. This is vocal variety. Okay. This is the last one we'll talk about. - They've told farmers that they were selfish, that they would drive up food prices if they asked the government to intervene on behalf of the family farm and we watch farms go on the auction block while we bought food from foreign countries. Well, that's wrong."
Language,(crowd applauds) They told working mothers it's all their fault that families are falling apart because they had to go to work to keep their kids in jeans and tennis shoes in college and they're wrong. (crowd applauds) They told American labor they were trying to ruin free enterprise by asking for 60 days notice of plant closings and that's wrong. (crowd applauds) - [Narrator] What did you hear repeated several times in this section? That's wrong. This is a rhetorical device.
Language,"What does it make you feel about the points Governor Richards was making here? It kind of feels like they're piling on each other, right? She's adding more and more evidence to her case. So the next time you watch a speech, keep these techniques in mind. They'll help you see how a compelling speaker can transform the text of the speech with vocal and physical effects.."
Language,"At the time of this recording, I'm 31 and I run into new and confusing words every day. I read a lot and it's always a fun challenge to run into words like, I don't know, glabrous or limned or nacreous. I know a lot about language and even I have trouble figuring out what those words mean on their own. So it's important to rely on context, the language that surrounds the word. Let's say you're reading a text and you come across a sentence that has a word in it you don't recognize."
Language,"Here's a bit from a passage about the famous chimpanzee researcher Jane Goodall. ""Jane Goodall arrived at Tanzania's ""Gombee Stream National Park in 1960. ""She was considered somewhat unconventional ""among other animal researchers. ""After all, she had not yet been to college."" So let's pause on unconventional. What does that word mean? Well, let me give you some ideas, that's the memory aid I use to keep it straight."
Language,"IDEAS, it stands for inference, definition, example, antonym, synonym, I-D-E-A-S, IDEAS, which are all different kinds of context clues. Every word will have a different context, so you might need to vary your approach. The way this snippet is written let's try inference first, then I'll rewrite the sentence a few times to show you the other methods. Okay, the I in IDEAS, inference. We can draw conclusions from the context."
Language,"If we don't know what unconventional means, we can take a look at the rest of the sentence or other nearby sentences to figure it out. Being unconventional seems to make Goodall different from other researchers. She hadn't yet been to college which implies that the rest of them had. That doesn't give us a full answer but it does tell us that she's different somehow. So I think unconventional might mean different than what is normal."
Language,"And because I'm making an inference about this word's meaning I wanna keep an eye out for it in other places to see if I can confirm or revise that working definition later. D - definition. Context clues like these will just give you the definition of the word in question. So a good example of that would be: ""She was considered somewhat unconventional ""among other animal researchers."
Language,"""She hadn't been to college yet, ""and this made her different and unexpected."" Different and unexpected is a great definition for the word unconventional. This style of context clue occurs when the author expects a word to be unfamiliar to you and builds in a guide for you right there in the text. The E in IDEAS stands for example, and this is somewhere between inference and definition. If the author describes Goodall as unconventional, they'll go on to talk about something unconventional that Goodall did."
Language,"""She was considered somewhat unconventional ""among animal researchers. ""For one thing, she hadn't been to college yet."" So this is very similar to that initial sentence, except for the transition phrase for one thing, which is a way to set up examples. Antonym - an antonym is a word whose meaning is the opposite of another word, like how night is the opposite of day, or how love is the opposite of hate."
Language,"So if there's an example in the text of what Jane Goodall was not, we can use that to figure out what she was. So let's say the passage said: ""Goodall was unconventional. ""She didn't conform, and she wasn't ordinary."" There we have two antonyms and our answer. Similarly, synonym just means write another word with the same meaning similar to a definition. ""Jane Goodall was unconventional. ""She was a nonconformist."
Language,"""She went against the grain."" You can see that I had to rewrite the sentences each time to apply to each context clue strategy, which shows me that you won't find all five context clues every time you need to search for a word's meaning. You need to find the approach that makes the most sense in context. See what I did there, ah huh? And failing that, you can always look up an unfamiliar word in a dictionary. I love to do that."
Language,"I think that's great, but I also feel a sense of victory when I correctly figure out what a new word means, when I've put it together from context. And maybe if I'm still curious, I look it up later and then I turn out to be right, and I'm all like ""Victory at sea, I did it!"" Oh, and if you were curious, glabrous means smooth and hairless like a leaf or the skin of a frog. Nacreous means shiny and rainbow colored like the inside of an oyster shell."
Language,"And to limn something means to draw the outline of or to be highlighted in light. You can learn anything, David out.."
Language,"I don't literally mean that I've got a bear. That would be extremely sweet. Love a bear, love bear's whole thing with the snacking and the sleeping and the eating of fish, but no. A bear of is a figurative expression that means something difficult. So a bear of a lesson is a difficult lesson and that's what we're talking about today. Not bears, sorry, but non-literal uses of language, which we call figurative language or figures of speech. Figurative language says one thing but means another."
Language,"I could say that my colleague Allison is an eagle-eyed editor and when I say that I don't mean that she literally has an eagle's eyes in her head. That would be a terrifying achievement of medical science. No, I'm saying that she is sharp and attentive in the same way that an eagle is. So I'm saying something that is not literally true in order to express something that is true, that Allison is good at editing. Would you call that a lie? I'm not sure I would."
Language,"It's just a non-literal way of expressing myself. So, having gotten the question of whether or not I'm a dirty rotten liar out of the way, let's talk about some different varieties of figurative language. First, the simile. A simile is a comparison between two things that uses like or as. If I were really hungry, I could say that my stomach was gurgling like a tar pit or that I was as hungry as a ravenous wolf, and again, neither of these things are literally true."
Language,"If my stomach were making actual tar pit noises, I would probably need to go to a hospital. But what do those examples tell you about the way that I, the speaker, think about my hunger? Animals and people get stuck in tar pits, they're gloppy, they pull things into them, they slow things down. Sorry T-Rex. Therefore, I'm saying that my hunger is slowing me down. Or, if I'm comparing myself to a wolf, you can imagine me looking lean and desperate, saliva dripping from my jaws at the mere thought of food."
Language,"I could really go for a cheese danish come to think of it. So that's simile. The second figure of speech I wanna talk about today is the metaphor. And what's a metaphor? Cows and sheep! Sorry, I couldn't help it. No, a metaphor is not a meadow for. Metaphors are another way of comparing two things, but this time there's no like or as. We're walking this language tightrope without a net now."
Language,"You aren't signaling with like or as that you're making a figurative comparison, so you have to use context to communicate clearly. At the beginning of this video I said this was going to be a bear of a lesson. That's a metaphor. There's a Linda Ronstadt country song from the 70s, called ""Love is a Rose,"" which is all about how to take care of a relationship through the metaphor of tending a flower with thorns on it."
Language,"The difference between my stomach is gurgling like a tar pit and my stomach is a gurgling tar pit is the difference between simile and metaphor. Simile uses that like or as comparison whereas metaphor just straightforwardly says thing X is thing Y. Love is a rose, my tummy's a tar pit, which was not nearly as successful of a song. Another way to use figurative language is personification, which let's just break that word down. It means to describe something as though it were a person."
Language,"To say that differently, it's ascribing human characteristics to non-living things. The wind howled through the mountains. The car grumbled as I threw it into gear. The storm raged. These are things that people do, but I'm applying that language to inanimate things, like wind and cars and storms in order to express the way these things are behaving. The car is not literally grumbling, ""Aw man, I can't believe David has to drive me today."" It's making noises that I am choosing to identify as unhappy."
Language,"The greatest kind of figurative language in the entire universe is hyperbole. By exaggerating, I'm expressing emphasis and importance. This summer, I'm going to read a million books and eat a literal actual ton of hot dogs. This is not true. In fact, this is impossible. That is too many hot dogs, those are too many books, each of which are sentences I never expected to say, but I'm trying to express my enthusiasm for both books and encased meats, and I'm doing that by being, you know, extra."
Language,"The final kind of expressive language I wanna talk about today isn't exactly figurative language, it's the language of allusions and references. Where you make comparisons to characters or events from literature, or movies, or culture. Also note that it's allusion with an A, as opposed to illusion with an I. An illusion with an I is like a magic trick. Here are some examples of allusions. Oh, you'd have to be Superman to lift that fallen tree. Or, you have a Gollum-like obsession with that stuffed animal."
Language,"Now these comparisons only work if the person you're talking to understands the reference. Superman has super strength, Gollum, from ""The Lord of the Rings,"" can't stop talking about how much he loves this one object, the ring. If you don't know the reference, then it's all just noise. One tip is to read up on mythology. You'd be surprised how many times ancient gods, like Zeus, Poseidon, and Apollo come up as you read. So that's what we're working with here. Simile, love is like a rose."
Language,"Metaphor, love is a rose. Personification, my car grumbled. Hyperbole, my mom grounded me for eight trillion years. And allusion, I feel mightier than Hercules. That's figurative language folks. You can learn anything, David out.."
Language,"That's right, I'm talking about connotation. The way the word feels, the context around it. Imagine a rock in a stream. Well, connotation is the way that culture flows around the word. This is distinct from denotation, which is more like the dictionary definition of a word. Companion and buddy both have similar denotations. They both mean friend, but companion is a much more formal sounding word than buddy. Which originated as a piece of slang from the 19th century."
Language,"So even though their denotation or their literal definition is the same, they feel different. The connotation of companion is formal while the connotation of buddy is friendly and casual. Good readers pay close attention to the words the author chose to use. They picked those words for a reason. How do those words make you feel? What is the author trying to imply? How do the words propel the overall tone or theme of the text? So connotation is about word choice, sure. But it's also abut setting a tone."
Language,"One way you set tone is by expressing an opinion. So some words may have a similar denotation but very different connotations. For example, let's say I was describing someone whose behavior was nice, like they were behaving in a kindly way. The way I described that person can express how I, as a writer, feel about that behavior. If I trust the person, I could describe them as sweet as sugar."
Language,"""Oh, Jake's such a sweet guy."" ""Love that Jakey boy!"" But if I didn't trust that person, like if I thought that this hypothetical Jake's show of kindness was fake, I could say that he was cloying or syrupy. And those words also means sweet, but they have a connotation of too much. Cloying means too sweet. So you can sort these words in the positive and negative connotations. Sweet is positive, cloying is negative. Some words will have neutral or uncertain connotations and that's okay, too."
Language,"But it doesn't just have to be straightforwardly positive, negative or neutral either. You can just use connotation for the sake of poetic license or building a motif. Let's say I was writing a story about someone who started a plant nursery, and I wanted to use words that described growth. But I also wanted to build in connotations about nature or plants throughout the piece. And in this example I'm a news paper reporter and I'm doing a profile of someone in my town, let's call her Genevieve."
Language,"Genevieve Jenkins, proprietor of Jenkins Orchard Supply. She's ready for the outdoors, she's got her big sun hat, she's got her hoop earrings, she's got her little name tag, she's got a little plant necklace. She seems like a nice person. Okay, I could say, ""Jenkins Orchard Supply was a great ""success in its new location."" But if I wanted to put in a little bit of that nature note, I'd say, ""Jenkins Orchard Supply flourished in its new location."" Because flourished is related to the word flower."
Language,"To flourish is to grow. Grow and flourish have a similar denotation, but they have different connotations. Grow can refer to plants, but it can refer to anything that increases in size. A little sponge toy can grow when you place it in the cup of water, but it won't flourish. Flourishing has a connotation of flowering and success. Continuing this idea, I could talk about how Ms. Jenkins decided to settle on the location of her plant nursery."
Language,"And rather than say that she settled into the neighborhood, I could say instead that she put down roots there. Now, these are kind of extreme examples. These nature words and expressions are kinda getting close to jokes or puns, but I'm trying to be extra obvious here about the plant thing so that you can learn to detect more subtle connotations in the future. And connotation can be so personal, too."
Language,"There may be words that have important emotional resonance for one person that are basically meaningless to anybody else. When I was a kid, I cycled through pretty much every much team sport: Baseball, soccer, basketball. I wasn't good at any of them, but I was especially terrible at basketball and I remember very particularly the way that coaches would call out, ""Good hustle, David, good hustle!"" Because that was the only thing that I could do especially well."
Language,"I couldn't dribble, I definitely couldn't shoot. And my passing game was not great. So even now, I associate the phrase, ""Good hustle,"" with you're not especially good at basketball. Which is a shame because I'm tall now. My experience is specific to me, it's not universal. It's very unlikely that you share that same connotation with the word hustle. A fun game to play is to come up with a word and then list all the synonyms for that word you can imagine, and then sort them by connotation."
Language,"If you are like me, the kind of person who enjoys sorting jelly beans by color, you will get a similar amount of satisfaction from that exercise. So look out for connotations as you read, as you write. Words carry their dictionary meanings, but they also carry other cultural meanings as well. And that's connotation. You can learn anything, David out.."
Language,"(tense big band music) Friday was a very straightforward, almost relentless, character and the catchphrase associated with his character was ""Just the facts."" ""All we want are the facts, ma'am,"" was the sort of thing that he would say. And that's what we're talking about today: just the facts. There's this idea called objectivity. That you can talk about something without inserting any opinions which are personal thoughts or beliefs."
