subject,text
Social Studies,"And so, that is an incredibly human connection to greatness, and we all need connections to greatness of whatever kind to inspire us. Because the questions today that America faces about freedom and liberty and what it means to be an American, and how the power is distributed throughout our governments and our lives that affect us today were discussed and talked about and wrestled over all throughout American history. And it is a continuing experiment."
Social Studies,"And when Thomas Jefferson wrote the Declaration of Independence, he said, ""This new country that we're creating ""has to constantly refresh, each new generation ""has to refresh their contact ""with the original ideals that the country was founded on."
Social Studies,"""Otherwise, the country will fail."" And so, it's not only important to know what's going on around us by studying history, but it is, according to Thomas Jefferson, your duty to stay engaged with the ideas of America so that those ideas don't get lost in the kind of flurry and craziness of a current moment.."
Social Studies,"If the president's party is not in control of Congress that means there are gonna be more investigations into the executive branch. And that's of course what the legislature is supposed to do but it means more investigations, it means that Congress might try and pass its own legislation and then work to some kind of accommodation with the president."
Social Studies,"Given the partisanship in America right now though, when you have the executive in the control of one party and the legislature in the control of another party, it also very well could mean complete gridlock and a situation in which many of the nations most important questions don't get answered.."
Social Studies,There are lots of local offices where laws are put on the book that really can affect your day-to-day life. There's also referendums in various states and localities. There are about 150-odd referendas on everything from whether marijuana should be legalized to whether and how poor people get medical coverage. Those are also on the ballet in a lot of places.
Social Studies,"And also, when a vote takes place for somebody who is being elected, it's not just for the policies of the day, it's also for the policies that may yet come. And if you have a view on the way things should be handled, you should exercise your voice because it not only, if you are in a place where your vote is not gonna matter in terms of directly electing the person you want, voting sends a message to those lawmakers. And it sends one of two kinds of messages."
Social Studies,"One, it says this number of people represents this viewpoint. And lawmakers should listen to that kind of message from the voters. A lot of times, even if they don't listen to it, well their opponents will be able to raise it and say, Look, this many people believe in this and you should. It is a fact that is then used in public debate. And that fact can sometimes be used to persuade people. Also, there's the case that lawmakers get nervous. And they want to get re-elected."
Social Studies,"And if they see a lot of people turning out on the other side, even if it doesn't keep them from being elected, well, the next time, it might keep them from being elected. So they have to listen. Finally, it's the spiritual, kind of American civic religion, which is America started on the idea that we could govern ourselves without resorting to fights. And we've been remarkably successful."
Social Studies,"Although American history is blotted, and it is broken in places, but Americans have always transferred power peacefully to each other, with the one great exception of the Civil War. But the electoral system still survived, even through that most bloody battle. And so as Americans, by voting, we are putting ourselves back in touch with this great original experiment, that at its time was unique in American history."
Social Studies,"And there are still people all across the world who fight and die for the simple ability to cast a vote so that their voice can be heard. And so not only to we have to keep faith with our own history, but also with the world in which it is a human right in some places to vote."
Social Studies,"And so we shouldn't take that kind of thing for granted, if we want a world in which human beings are allowed to voice their vote and have that vote mean something in the way the laws are made that determine how their lives are lived.."
Social Studies,"And so if they're interested in the president, well, they turn out for the presidential election. But in the off-year elections, in the midterms, well, the president's not really on the ballot even if some people tend to see the elections as a referendum on his presidency. So people turn out in lower numbers."
Social Studies,"We've also seen a trend, and it may be upturned in 2018, but a trend where Republican voters, who tend to be older, participate in the voting in midterm elections more than younger voters, who tend to vote Democratic, or voters of color, who vote for the Democratic Party as well. That's always been one of the challenges for Democrats, to get their team to turn out and vote in these midterm elections.."
Social Studies,"Now sometimes they lose a lot of seats and the entire control of the House switches from control in the president's party to control into the other party. In the Senate it's a little less direct. About 70% of the time, the president's party loses seats in a midterm election. And this is often seen, and more in more recent history, it's really seen as a kinda thumbs up or thumbs down vote on how the president is doing. The electorate reacting to whether they like or dislike what the president is doing."
Social Studies,"And in the two cases recently, where the president's party did pick up seats in Congress, it was in 1998 when the Republicans were seen to have overreached in their impeachment of Bill Clinton, and so voters voted for Democrats, Bill Clinton's party. And then in 2002 when George W."
Social Studies,"Bush was seen as successfully responding to the 2001 attacks on the World Trade Center and the Pentagon and America, his party picked up seats in the Congressional election because it was seen as a ratification of his presidency so far.."
Social Studies,"And traditionally the Speaker of the House is the member picked by the majority party. Doesn't have to be from the majority party but that's always the way it's worked out and essentially everybody in the House gets together and whoever gets the most votes of the people voting. It's just the people voting, not necessarily the entire House. Whoever gets the most votes becomes the Speaker of the House.."
Social Studies,"The Speaker of the House though has prominence in that line of succession because the Speaker of the House is closest to the people and the formation of the federal government. Article one defines the powers of Congress because the framers wanted Congress really to be the powerful branch, close to the people. They were worried about a monarchy."
Social Studies,"So they didn't want the President to have excessive power and the Speaker of the House represents all of the, is elected by all of the members and so has a closer relationship to the people and that's what gives them power in the question of succession. What's interesting though is that there's only been one Speaker of the House who's then gone on to be President, James K. Polk."
Social Studies,"So while they are high up in the order of succession behind the Vice President, that doesn't necessarily make the job a stepping stone to actual power of the presidency through the electoral process.."
Social Studies,"What were the Articles of Confederation, and why did they need to get replaced? - Well, the Articles of Confederation were the first loose set of rules to govern these 13 states, but they were a mess. Essentially, they allowed the states to be kind of their own little sovereign islands. So, it was not a united nation. It was like an Archipelago of islands. And, the reason they were a mess. There's a couple of things."
Social Studies,"when they tried to repay the Revolutionary War soldiers, Congress and Washington with very little power, had to go to the states and say, please give us some money so we can repay the soldiers. A lot of the states said, no thank you. We're not going to do that."
Social Studies,"Then if you had a river that rolled through several different states, and you wanted to have a trade agreement with the Spanish, for example, to use that river and trade along it, then the government didn't have one way to negotiate with the Spanish. Individual states had to do it, and individual states had different interests. Some wanted to trade with the Spanish. Some didn't want to trade at all. And so, how do you get those states to agree on something? There was also not universal coinage."
Social Studies,"The states all made their own money and differently. Well, states might print a bunch of money in order to payoff some debts, and then the money in one state is worth less than the money in another, who regulates all of that? So, commerce, and industry, and self-defense. There was no way to raise an army an pay for it. So, the nation was crumbling before they got to Philadelphia in 1787."
Social Studies,"- And to your point, in most countries the parts of the country are called things like provinces, but ours are states, because they view themselves as individual countries. - Absolutely, and because of course, the Articles of Confederation had been formed in the wake of this fear, and the experience of the fear of a monarchy."
Social Studies,"So, they wanted personal liberty, and get the monarchy and national control, throw it all away, because they believe that once you consolidate control, in a national government of any kind, that it would trample liberty. And so, after having fought a revolution for the purposes of liberating the people, you're not gonna design a government that then stomps down on that liberty."
Social Studies,"So, they created something that gave the states lots of flexibility, and then that flexibility allowed everybody to go off in their different directions. - So, Articles of Confederation, maybe too much independence for the individual states. So, it seems like there was a consensus to fix it. What was the central debate when they decided to fix it? - Well, there was a consensus it had to be fixed, but when they got to Philadelphia."
Social Studies,"First of all, Rhode Island was invited and said no thank you, so 12 of the 13 states showed up. And, they knew they wanted to centralize things. But, what did that mean? And, did it mean one president, or a council of presidents? Did it mean a strong Congress? How strong? Could they tell states what to do? Well, if they did that then they were acting just like George III had acted."
Social Studies,"So, they had to iron out all of these issues to bring enough central control, and enough quick movement of government, that it could address national problems, but not so much that it trampled and stomped on that liberty. And, that was the constant debate. Constantly trying to figure out how to keep the balance between giving enough national power, but enough liberty. And that, some of the biggest fights included fights over slavery, North versus South, fights over big states versus small states."
Social Studies,"Who has representation in this national government, and how do you figure that out? And then of course, the question of do we want a president? Will it be a single person, and how the dickens do we elect that person? Which led us to the Electoral College, which has had some bumpy history. - And, where do you think we ended up? If on a scale of zero to 10. If was zero was a complete, you know, independent states, and 10 is a federal government that just controls everything."
Social Studies,"Where do you think the US Constitution ended up relative to the Articles of Confederation? - Well, in September of 1787, when it gets September 17th, 1787. When the new Constitution gets voted on, it is a stronger national document that has basically three main parts. One, the people are at the heart and center of it. It is the people who are the representatives, or at the center of the republican government. The second thing is that the national government can tell states what to do in some instances."
Social Studies,"Those instances are circumscribed, but it can happen. The states have to fall in line. That was very new, and there is this thing called a presidency which is created. Single person, created really in the mold of George Washington."
Social Studies,"So, it is a nationalized government, but with a strong attention to this question of protecting liberty through a balance of power system, so that both the national government has checks and balances, and also the relationship between the federal government and the state government has a number of checks and balances."
Social Studies,"So, even though they went in a more centralized direction, they were constantly attentive to this idea of liberty, keeping it free in the states, and not messing with them too much in their effort to get some kind of centralized control. - So, it sounds like they might have gone from a one or a two with the Articles of Confederation, to maybe a seven? - Well, they went, I think they went from a one or two to maybe a five or a six, which has now moved. - Over time."
Social Studies,"- Over time, closer to maybe an eight or nine. - Fascinating.."
Social Studies,"You have the rise of oil and John Rockefeller and basically, this period, think of Rockefeller and Vanderbilt, as, and Carnegie and JP Morgan as powerful the way we think of presidents. Presidents during this period kind of were on the descent but the magnets of industry, railroad, oil, steel, those were all banking, those were the superheroes in America, and they led to this amazing growth in industrialization but then also huge disparities. No labor laws that we would be familiar with today."
Social Studies,"So you had this industrialization with people working in the industries who had no protections, child labor, working 22 hours a day, horrible health conditions. So this gurgling, booming America, but where there's great disparities between who's doing well and who's not. - And it was called Gilded because those who were doing well were living very well. - Right, Gilded as in a gilded frame, covered with cold which came from a novel by Mark Twain."
Social Studies,"And that's right, it takes on the caste of this extraordinary wealth. Rockefeller was the first billionaire in America, Vanderbilt built the biggest house, still the biggest house in America during this period. So the wealth was, people would make eight to $10 in a week, some of these tycoons were making eight to $10 in a minute. And so that kind of vast wealth, because you could only make so much wealth before, this is just mountains of wealth and then also, again, this great disparity."
Social Studies,"- And it seems like it came from, really, technology. Technology allowed all of this productivity, the railroads, steel, et cetera, et cetera, and then of course finance was able to get in there and help move capital more efficiently. What parallels do you see with our current age where technology seems to be doing something similar where we have all of these new industries, and new wealth, but some fear that it might be causing some inequality. - You have, yes, you have a couple of things."
Social Studies,"You have innovation in these very different industries, both innovation in the creation of things but then also innovations in the structures of business. Buying up small business, creating big conglomerates. Then using that leverage and power to then crowd out competitors for sure but then also raise prices because you're the only game in town."
Social Studies,"And you also have business practices that are not the sort of laissez-faire economic belief said essentially that in the economy it was like in the American system, which was let it operate. Don't get in the way, don't mess with it, because when it operates it runs the most efficiently for America. - In the end markets can be messy but they're gonna have the best outcome. - That's right. - Is the argument behind laissez-faire."
Social Studies,"- That's exactly right, and it got this wonderful assist from Charles Darwin who said, we can explain the growth of, or you can explain the species and we can explain our natural world with this theory about the competition among the species and this term survival of the fittest, social Darwinism, survival of the fittest, which some, and I certainly thought might've come from Darwin didn't, it came from Herbert Spencer who basically had an economic theory of the survival of the fittest and then it went this way."
Social Studies,"Some people have more talent than others and when they exercise their talent they do very well and that's the best thing for society. It believed that society was ever increasing, it didn't mean that every single person was increasing, but that if you followed survival of the fittest and the best people did the best then ultimately society will always be on an evolutionary plane of moving upward."
Social Studies,"And so that was the theory behind get out of the way of these big companies and big tycoons and they will do the best for America and so the reason that was important was A, it kept government out of the way, B, it kept religious, it created a religion, it was a secular religion of course, but it created a theory that said, wow that looks like what you're doing is totally self interested but there's this theory behind it and everybody will improve so okay, go ahead."
Social Studies,"- Yeah, that was the beginning of Gordon Gekko's famous greed is good. - Right, right, yeah. Yeah, greed is good, so the comparison to our current moment is you have huge disparity and technologies that are, to use a cliche of the day, disruptive that are completely changing the way everybody does business, changing when we think about the way in which Americans behave, that rapid sense of change, it's changing culture rapidly and it's making big winners and losers and those big disparities exist as well."
Social Studies,"- How did the Gilded Age play out? Were some of these forces moderated eventually, maybe around 1900, and do you think similar things might happen for us? - There were two big moderation in response to the Gilded Age. You had government came awake again and then you also had labor movements that came into formation, basically to slow down the growth and the rapacious demands of the Gilded Age. Politics during the Gilded Age kind of went, became an offshoot of the titans of industry."
Social Studies,"If you look at the presidency between 1876 and 1892 they're all one term presidents and none of them get more than 50% of the vote and basically what the presidents spend their time doing is using the spoil system, which is essentially putting people in jobs to pay off the local bosses who helped them get elected."
Social Studies,"So getting elected became a job of staying elected and that meant dolling out patronage, basically giving people jobs who were your friends so that they would go and vote for you because these elections were all very close and that's not getting a lot of work done for the people. Some of 'em, Rutherford B."
Social Studies,"Hayes tried these little efforts at civil service reform, which essentially meant putting people in jobs who could monitor the factories, make sure that people weren't getting abused or that health wasn't declining or that anything that a government might do that we think of today but his political patrons didn't want that. So that was all very hard to do."
Social Studies,"What happened on the worker's end is they realized, and the most famous moment was in 1911, the Triangle Shirtwaist Fire where a number of women working in a garment factory are, there's a fire and the bosses lock the doors and I think 40 some odd women die, mostly women, and it highlighted the labor issues but labor unions start to organize and there are huge clashes and strikes and consumer boycotts and those start to put some pressure on business to change their practices, at least in terms of worker hours and the kinds of things that we now would certainly take for granted."
Social Studies,- Fascinating. - It's an incredible period. - Yeah..
Social Studies,"And they realized that the first president, George Washington, and this is why he was so important, was a man of virtue and that he in his behavior would set the precedence for the next president after him. That means the job is basically handed off by tradition from president to president but that also-- - And the reason why they didn't know what a president should do is that there wasn't a notion of a, there wasn't a precedent for being a president. - That's right, they knew what they didn't want."
Social Studies,"They didn't want two things, they didn't want a king, they'd just gotten rid of one of those. They didn't want a king and they also didn't want somebody who's whipped around by mob rule. Those were the two things they were trying to get between. But, a president has a lot of room to move in between the two of them, and they thought we'll put it in the hands of a virtuous American."
Social Studies,"George Washington, a good first virtuous American, and that person, through their virtue and character, would stay in the right place. Would not become a king and would not give over to the mob, but it also meant that it relied on the character of the person in the presidency. And so, each president in subsequent years, has taken shape in the presidency both by what was determined by their predecessors, but also by what they could do in the job."
Social Studies,"And what's happened is, a job that started out very weak in the American system has now become one where some people think of all the entire of American government as the president. And that's not what the founders wanted. - But how does that evolve? 'Cause obviously the constitution talks about the powers of the president. So, how does it change so much over time? - What happened was, when they originally created the presidency there was a debate, and the debate was, we need somebody who can move quickly."
Social Studies,"We can't always be calling them in to Congress because, of course, when the America was started they used to take several months, or sometimes it would take weeks to get on a horse and get to Washington. So, we need an executive who can move quickly. Well, what happened was, in various wars, America needed to move quickly, and they needed one person to act on behalf of the entire Union. Well, there's only one person who can do that."
Social Studies,"But, as people wanted quick action they handed over more power to the president. Congress, which used to fight with the president a lot, during the Second World War and then on into our present day, has given up a lot of its power to the president. One of the key ones being the power to make war. Presidents can now go and make war. Well, that's not the original way it was arranged."
Social Studies,"And they've done it because there is a hunger in the country for quick action, but the problem and challenge of that is, if you invest somebody in with power to do things quickly in an emergency, they hold on to that power and they don't let it go, and that means that they start doing things when it's not an emergency, that is then not vetted by the American system."
Social Studies,"And that system has both the judiciary and the legislative which are meant to hold back a president who's trying to act too quickly and do too much. - Let's go on this notion of making war as an example. There's clear powers that Congress has to approve a war, has the power of the purse, So, how did this happen? They just do that as a ritual now? - Well, basically there are times and Congress tries and makes attempts to try to pull power back from the president."
Social Studies,"The only times they've been successful after the Second World War is really after Watergate. The view was that the president had gotten too powerful. That President Nixon, who left the office, had abused the office and so Congress tried to pull some power back, but again, political parties which are now very close to the president. It used to be that political parties were not so powerful."
Social Studies,"If I'm a Republican in Congress and I want my Republican president to do well, I'm gonna give him the power he wants because we're connected. In the old days, if the president in the office was my party, well that's nice, but I've got my own views and I'm in Congress, and I'm gonna do what I want."
Social Studies,"And so, essentially a lot of these powers that have gone to the president have been handed over to him, not with a ceremony, but just by a lack of a fight by members of Congress, in withdrawing from their traditional role as the founders wanted it as the key actor in American government. That's no longer case, in America today, the president is the key actor. - And then every time that happens the next president or the next several presidents, we allowed that to happen to that person."
Social Studies,"I should have that power as well. - That's exactly right. It's almost like the powers conveyed to the new president like the furniture in the Oval Office. And so, they think, well this chair's pretty comfortable. (Sal laughs) I'm not gonna get rid of that and sit in the old uncomfortable wooden chair. I want all the plush trappings. And here's another reason."
Social Studies,"American politics has created a situation, and television has made this so much worse, where people run for office promising the sun, the moon, and the stars. So, they say I can, Donald Trump, when he was running said I alone can fix it. That is not the way the country was originally founded. That one person could fix or unfix things. It was supposed to be a country with representatives of the entire country."
Social Studies,"But, politics has created a system where, whether it's a Republican or Democrat, they run by saying I can do anything. Well, that means when you get in the office you want those quick powers that allow you to keep those campaign promises, and those quick powers are only quick if Congress and the courts aren't in the way. So, politics and the way you run for office makes presidents want to have every possible power at their disposal.."
Social Studies,"And you had lawmakers who were supposed to be men of virtue as all men in those days would be leaking documents. Alexander Hamilton, the Treasury Secretary, and Thomas Jefferson, the Secretary of State, would leak documents to their favorite papers in order to attack the other. And eventually George Washington had to come in and say knock it off fellas, because this isn't good for the country. So the bitterness carried out in the press was with us from the founding."
Social Studies,"What changed over time is that it became interestedly, newspaper particularly, to appeal to a larger audience. That means you didn't want just the left or the right. You wanted both. So that created a tradition, along with a few other things, where there was an attempt to give just the facts, a kind of middle of the road perspective."
Social Studies,"We are changing from that now, where the economics of covering the news and the digital change where you now can have anybody speaking and gaining access to the public has created a situation where you have a more partisan press now, and we're in the middle of trying to figure out where that's going next."
Social Studies,"- This is interesting because a lot of people when they talk about well, not it's getting polarized and partisan, the good ol' days when you got the truth, the wisdom from Walter Cronkite or whoever, but what you're really talking about is maybe what's going on now is a little bit of a reversion back to where we started. - That's right."
Social Studies,"In terms of the partisanship of the press it is a reversion towards the early days of America, and in terms of the partisanship of the individual members of Congress or of the White House. What is a little bit different is that the call to virtue, which would snap people out of their partisanship, is still up for grabs."
Social Studies,"The founders, when they fought like cats and dogs during the early years of the administrations, Thomas Jefferson was best friends with John Adams, and essentially then hired a newspaper writer to undermine Adams when he was president. I mean, this was a very dirty pool. The argument they were making was our country is new, and what is at stake is the very survival of the American experiment. So they were fighting for real stakes. They weren't just trying to primarily keep power."
Social Studies,"They were really trying to make this flower bloom that they had just planted. So now the question is what role does virtue play in the American experience to pull people away from their partisanship? To make them work together for common interests? And what is that shared area of common interest? What pulls them away from, what the founders knew, people would behave like dogs sometimes, but they thought they could pull away if they thought about the common interest."
Social Studies,"Well, is that pull still there? - So there's a lot of talk these days about polarization of the media or polarization of politics in general. How much of it do you think is due to things like social media, or do you think it was inevitable? - We've always had polarization in American politics, but there was a dose of something else, which was a call to a higher American ideal. And also voters would vote on people based on their virtue, on their larger than life statesmanship, which was not partisan."
Social Studies,"So you had to keep a balance. If you were being highly partisan, you kinda did it in quiet. What's changed now with social media and also with the flood of money in politics is that it has encouraged people to be more and more partisan. The louder and hotter I talk on a specific issue the more money I'm gonna be able to raise, the more interest groups are gonna like me, and the more clicks I'm gonna get because I'm the one making the most flamboyant noise."
Social Studies,"The problem is that means the arguments are always containing flamboyant noise. And the people who want a calm steady measured conversation, well, they're not getting read on social media. They're not in charge of the interest groups that pay millions and millions of dollars. So the system encourages people to stay apart, and that's one of the biggest challenges Secretary of Defense, James Mattis, says it may be the greatest threat to American democracy, that polarization."
Social Studies,"- Do you see a way of this getting resolved? Or does it get worse? Does it get better? - There have been periods of American history where we have been this split. Obviously the Civil War was a period of great rending in the American fabric. What changed it was an actual conflict. So that, God forbid, would be one way to do it. Another would be if there was a threat to America from outside its borders and people would feel an acute sense of national pride and patriotism."
Social Studies,"But other than that there doesn't appear to be at the moment a quick fix for what is a complicated problem for why the two parties have gotten into a inescapable fight that they can't seem to get themselves out of. - It's like we need a shock to remind ourselves how much commonality there is so all of the polarizing quibbling goes away, or at least gets covered up a little bit."
Social Studies,"- Big changes in American history usually happen from a shock and it's what breaks people out of their behavior, and also which tells a lot of the people in the rest of the country who don't participate in presidential elections and don't participate in congressional elections, it reminds them that something real is at stake. And there is a vast group of Americans who really want solutions in the middle, who don't care about the bickering and the ideology. But a lot of them don't participate in politics."
Social Studies,And so the kind of shock that would make people behave who are partisans is also the kind of shock that would draw in people who are just apathetic and not participating in the political system..
Social Studies,"What exactly was the outline for how the country is supposed to behave and are we staying within that outline and those series of ideals? It goes back to the very beginning ingredients of America. So, the court is a test always of whether what we're doing now is in keeping with what we were supposed to do at the founding of the country."
Social Studies,The reason it has become so important recently is that the court ends up doing a lot more than it was ever supposed to do because of weakness in the executive branch and the legislative branch and so a lot of people are now looking to the court to solve problems that should actually be handled by the people's representatives. The judges are not elected.
Social Studies,"They are in there for life at the Supreme Court through the process of the president with advice and consent by the Senate but they are not elected and this was supposed to be a republic in which the elected representatives were the ones making the laws. But we've shifted away from that and so the court is now making decisions that can affect people's lives and a generation and not be changed as easily as say a piece of legislation which can be vetoed, amended, superseded by another piece of legislation."
Social Studies,It's really permanent changes in the American life. - So my understanding is that the Supreme Court should be above politics. To what degree is that actually the case? - Well the Supreme Court had lots of... There have been times where the Supreme Court when Andrew Jackson was president he tried to use the Supreme Court to do what he wanted it to do and Franklin Delano Roosevelt tried to change the functioning of the court because it kept knocking down all the things he wanted to do.
Social Studies,"We've had moments where there have been these spasms where presidents have tried to get the court to do what they wanted. But in general, it was the American tradition that the justices were supposed to be picked if they were of good character and if they were of sound legal mind. If they had views on the manners related to the Constitution that were sort of sound legally. But their politics weren't supposed to be so important."
Social Studies,"What has happened is like so much in modern American life is there has been an intertwining of politics and the legal profession so that now when presidents run for office they say, elect me so that I can put in our kinds of judges. Which means that the kind of judge you pick helps you with your voters and if your voters want a very specific kind of ideological judge, then the more ideological the judge that you pick, the greater your voters will be happy about you and that'll keep you in office."
Social Studies,"And that is true of the senators advising and consenting on these decisions and true of the presidents who pick them. Well that means that the people who go into the office into the Supreme Court I should say end up being more political than in the past. There was a period where when an American president would pick a justice, that justice very often would rule in a way that was totally the opposite of what the members of that president's party wanted."
Social Studies,"It happened repeatedly in American life and that was a symbol people thought of the idea that these issues before the court were being weighed on their merits and had nothing to do with the ideological views of the judge weighing them. Now, where you sit on a particular issue is often determined by where you came from politically.."
Social Studies,"Lots and lots of the Democrats he put his finger on and told his fellow Democrats, ""You vote for my man,"" and they lost. Other Democrats won and that gives you a sense of how the president, even a popular and successful one, was very separate from his own party."
Social Studies,"Well, what's happened since then is that presidents have started to have much more control over the members of their own party and voters, who in 1938, thought it was outrageous that a president would force Democrats of his own party to vote the way he wanted them to because they saw such a separation between the Presidency and the Congress. Those voters don't exist much any more. Voters now pay a, penalize, a member of a party who doesn't stick with their president of that same party."
Social Studies,"So that connectedness tends to create a situation in which congressional elections in the midterms tend to be a referendum on the president even though the president's not on the ballot. What's also the other big change in American politics is the amount of money. In 2018 it's very likely that according to the Center for Responsive Politics five billion dollars will be spent on the election. 10 years ago, in the election of 2008, spending was half that."
Social Studies,"2.5 billion dollars and that was a presidential year in which there's more spending. The enormous amount of money means you have more ads, you means you have a whole group of people who's job it is to make decisions that are subtle and complicated and complex seem easy and to intensify the partisan battles between each other."
Social Studies,"And that also creates a situation in which candidates are always running for office because they're always having to raise the money to pay for all of those ads, and all of those experts, and all of those social media campaigns."
Social Studies,"Speaking of social media, we now have an instance in which you have real time up or down votes from constituents and people on the sidelines telling members of Congress whether they're doing the right thing or doing the wrong thing, either in office or in elections, and that creates a real time jitteriness to elections. It used to be you could have a long time conversation."
Social Studies,"Heck when Abraham Lincoln and Stephen Douglas debated in those famous Lincoln/Douglas debates for a Senate seat, those debates took place over three hours. Now we have situations where people will flame up for about 20 minutes on Twitter and that's all the time you'll ever see for something to get addressed because 10 more issues have come along in the next 20 minutes."
Social Studies,So social media has sped up and intensified the nature of conflict in campaigns and those are some of the big things that have changed in the way we run our congressional campaigns..
Social Studies,Then the job kind of got less powerful. There were periods during the Civil War where there wasn't a Speaker of the House for long periods because there was so much contention in the Congress they couldn't pick a Speaker of the House. The modern Speaker of the House has become increasingly powerful really growing with the growth of the federal government around let's say the second World War.
Social Studies,Various different Speakers gaining more power and in the recent incarnation the Speaker is particularly powerful in two different ways. One is shepherding a President's legislation if the Speaker is from the same party and the other is in opposition. They become essentially the opposition speaking against a President of an opposite party. So people like that would be Nancy Pelosi now with President Trump or John Boehner with President Obama or Tip O'Neill with President Reagan.
Social Studies,So they are the key person in doing combat with whoever's in the White House if they're from the opposite party..
Social Studies,"The government is actually the problem. This is the message of his inaugural address. And he broke with the idea that the federal government through the application of its resources, could help American life, which was a very stark ideological break with the way the American government had been going since the mid 40s."
Social Studies,"And then on foreign policy, his increased defense spending and his very strong position against the Soviet Union coupled with a willingness to actually negotiate with the Soviet Union, which got him a lot of grief from conservatives in his party, that both hard line and ability to negotiate helped usher in the end of the Cold War.."
Social Studies,"He was going to cut taxes, and what that was going to do was shrink the amount of available money towards government, which he was then going to also do by cutting spending, and he was going to cut regulation."
Social Studies,"So it was essentially paring down government, which he thought was inefficient towards giving resources to those who need it, he wanted a lot of that power to go back to the states, and he also believed in an economic program that both cut money from domestic spending but also cut taxes, which he believed would actually generate more revenue because of something called supply-side economics, and so his both economic theory and his theory about shrinking government were kind of matched up in his first budget and in his first major tax cut.."
Social Studies,"Now the challenge was that Reagan's defense spending and his tax cuts ballooned the deficit and what that ended up, what ended up happening is that the thing he had come to Washington to try to solve, which was the budget deficit had actually gotten bigger, and so Reagan, who came to town as a tax cutter ended up ultimately having to raise taxes to solve some of those problems of having a large deficit and why is that bad? Because deficits lead to inflation and inflation is what was strangling America when Reagan came into office."
Social Studies,"Inflation was very high and unemployment was high and so, his solution to it while it kicked off a strong economic recovery also ballooned the deficit which is a problem that is still one they wrestle with today.."
Social Studies,"Just get government out of the conversation. That has continued to bounce along in politics, there was the most major fight on those lines with Newt Gingrich and president Bill Clinton. Since then, there have been pockets of it, but the appetite for deficit reduction, for shrinking government in order to make sure that the bills are paid by government, has kind of gone out of favor in Washington."
Social Studies,"It was a very big deal during the '90s and during the first 10 years of this century, but it has not really been as much a part of the conversation in politics as it once was. It once dominated the way people talked about government. Now there are other things that are taking the conversation away.."
Social Studies,"- [Jeff] It is very important. The entire theory of popular sovereignty is contained within these beautiful words, so we've got a lot to talk about. - [Sal] And before we even get into it, what do you mean by the theory of popular sovereignty? - [Jeff] So the preamble begins with the famous words, 'We the people of the United States,' and those signal that in the United States, power belongs to 'we the people.' It doesn't belong to our representatives in Congress."
Social Studies,"It doesn't even belong to the state governments. And that was a huge shift because an original draft of the Preamble read, 'We the people of the States of New Hampshire, Massachusetts, Rhode Island, Connecticut,' and so forth."
Social Studies,"But, James Wilson, who was the main drafter of the Preamble changed those words, and at some point, the Preamble was changed to the famous words we know now, 'We the people of the United States.' That meant that when some Southern states tried to secede from the Union, before the Civil War, arguing that they were sovereign as state governments, President Lincoln resisted their Constitutional ability to secede, saying that since 'we the people of the United States' had created the Constitution, a majority of 'we the people of the United States' would have to agree before any state could leave it."
Social Studies,"So, that's why it was a huge shift in a conception of power that James Wilson embodied in these words. Before the Preamble, people believed that legislatures were sovereign. In Britain, the king in Parliament was sovereign. But, in America, thanks to Wilson and his brilliant colleagues, 'we the people of the United States' as a whole became sovereign and that came to chart the entire course of Constitutional history."
