subject,text
Health,"So what are some reasons, now, what are some reasons for CO2 delivery? How is it getting delivered back to the lungs? And the first one, probably the most obvious one, is that we said that the lungs have a low CO2 content. So simply having very little CO2 around means that whatever is there is going to diffuse into the alveolus. So you're going to get whatever's in the red blood cells going to diffuse in here. Simply because there's not a lot of CO2 around."
Health,"So instead of diffusing into the red blood cell, now it's going to want to diffuse out. A second reason, though this is the more interesting reason, is that you actually have oxygen competing, oxygen competes with protons and CO2. So it's competing with protons and CO2 for hemoglobin. And that's what we drew in our equation down there. So what it does is it basically gets you back to the oxyhemoglobin. That's the first thing."
Health,"And that's what we've already drawn there is that, we've drawn oxygen bound to hemoglobin. But it means that these little CO2s fall off. They fall off. These little protons fall off. And they're back in the side of the cell, back in the inside of the cell. So if you're CO2 you can, again, you can just diffuse into the alveolus. But if you're a proton, let's say you're a proton and you just fell off of the hemoglobin because it got snatched away by oxygen."
Health,"Well then, this little bicarb is going to come back inside. This bicarb comes back inside. And it combines with a proton. And these two form, you guessed it, H2CO3. So they, remember, this is reversible as well. So they go back. And they form H2CO3. And it turns out that you can actually go from H2CO3 over here also using carbonic anhydrase. So you can basically just do this whole reaction backwards. And now, you can see that you've got more CO2 formed."
Health,"So by having bicarb dissolved in the blood, or in the plasma, it's kind of just staying there and kind of waiting it out. And as soon as those protons are bumped off of the hemoglobin, they go and combine with them and form the CO2. So you've got CO2 coming from here, from the bicarb. You've got CO2 coming from the carbaminohemoglobin. And you've also got the CO2-- remember, we said that some CO2 dissolved in the plasma. So three different ways that CO2 is actually coming back."
Health,"And once all that CO2 is in the lungs, it's going to diffuse right into the alveolus because the amount of CO2 in there is so darn low that the diffusion gradient gets it going towards the alveolus. And of these different strategies, the most important one, the one that gets us most of our carbon dioxide transportation, is this one. This middle one where the protons are actually binding hemoglobin and all that bicarbonate is dissolved in plasma."
Health,"So of the three different ways that carbon dioxide comes back, that's the one you should pay most particular attention to.."
Health,"She scored a goal, and then she tripped and fell, and scrapped her knee, and then she started to bleed. Now, normally our bodies want to make sure that our blood, which flows through our blood vessels stays in our body. If we have an injury that allows blood to leak out of the blood vessel and out of our body, we want to make sure we can stop that. We do that through a process called hemostasis. It's through hemostasis that we create this clot. This clot allows the bleeding to stop."
Health,"It stabilizes the injury in the blood vessel, and it gives the blood vessel time to heal. Now, let's take a look at exactly what's going on in Mary's knee, and exactly how we make this clot. So, here we have a blood vessel, and in our blood vessel we have our blood. In our blood, we have many different types of cells. One of the most important ones is our red blood cell that carries oxygen all over to all our tissues in our body."
Health,"In this blood vessel, we make sure that blood is flowing smoothly in one direction. Did you know that if we were to line up all of our blood vessels, the total length of our blood vessels would come out to about 150 thousand kilometers? Which, is about 93 thousand miles. This is the same distance as if you were to travel around the Earth a little bit less than four times. So, you can see our blood vessels have a lot of work to do."
Health,"One of the cells that helps with this are the cells that line the inner wall of the blood vessel. The cells that communicate with the blood. These cells are called endothelial cells. It's these cells that allow the blood to flow smoothly, and these are the cells that communicate with the blood whenever there's been a injury, and hemostatisis needs to begin. Now, let's take a look at Mary's knee. She scrapped her knee, so, let's cause a break in her skin. Let's say this is her skin."
Health,"She also caused damage to the blood vessel underneath. So, let me erase this. Let me cause some damage to the blood vessel. You can see blood that should be flowing in this direction now can come out of the blood vessel, and out of the skin in this direction. We want to stop this. The way we stop this is through hemostasis. There are two stages to hemostasis. The first stage is primary hemostasis. This begins immediately after there's been an injury."
Health,"What happens is the endothelial cells, at that sight of injury, begin to secrete proteins. This sends signals to the blood that there's been an injury. In our blood we have platelets, these platelets are made in the bone marrow just like red blood cells, and their purpose is to respond to injured blood vessels. I drew them as squares, but their actually about this small compared to red blood cell. The reason I drew squares is I want to make a note of what they carry inside of them."
Health,"They carry these sacs or granules that carry molecules and proteins that are necessary for hemostasis. So, they store them, and they're ready for use whenever needed. What happens is, the endothelial cells secrete these proteins and send a signal to the platelets to come to that sight of injury. Then, a sequence of events happens with the platelets. I won't go into details here, but it allows the platelets to stick to that sight of injury. They get activated. They change shape."
Health,"They release what they have inside, and then they start clumping together and call more platelets, and cause more platelets to clump there as well. What we end up with is what we call a platelet plug. This is the first step of stopping any bleeding. This is still kind of weak, and we need to make this stronger. That's where secondary hemostasis comes into play. In secondary hemostasis, we make this platelet plug stronger with a protein called fibrin."
Health,"What fibrin does is it lays over and links up on top of this platelet plug, and makes it tighter and sturdier. It's like tying a knot. In order to prevent it from getting loose, you double-knot it or triple-knot it. This is exactly what fibrin is doing. Fibrin doesn't flow in our blood as fibrin, it carries around an extra piece of protein, and when it has this extra piece of protein, it's called fibrinogen. So, we need a way of getting fibrin from fibrinogen."
Health,"The way we do that is with this family of proteins called coagulation factors. I'm drawing them all in one color, but there are several different types of coagulation factors. The injured blood vessel will send signals to these coagulation factors to get activated, and once when one gets activated, it will activate another, and activate another, and activate another, and then ultimately, that extra protein on fibrinogen will get cut off."
Health,"That will allow fibrin to link up on the platelet plug and make it stronger. This sequence of activation of coagulation factors is what we call the coagulation cascade. I won't go into the details here either. It's just key to remember that in secondary hemostasis, we make this platelet plug stronger by getting fibrin from fibrinogen through the coagulation cascade, and it's with this fibrin mesh over the platelet plug, that we create this clot."
Health,"It's this clot that stops bleeding, allows blood flow to continue through the blood vessel, and allows the blood vessel to heal.."
Health,"And each of those has organs. And all of those organs are made of tissues. And all of those tissues are made of cells. And it's crazy, but there are 100 trillion-- or at least roughly 100 trillion cells in our body. So it's curious then how do those 100 trillion different parts communicate? Well, one way is through the nervous system and through the pre-laid tracks of nerves. But not every part of the body is connected by nerves."
Health,"I mean how, for example, would part of the brain go about communicating with part of the kidney? Well, to talk about that we're going to have to talk about the endocrine system. And the endocrine system is a system of organs that are called glands. And these glands secrete little chemical messages that are called hormones."
Health,And they release those little chemical messages called hormones into the bloodstream so that they can circulate from one part of the body to another part of the body in order to initiate an effect. And there are many parts of the body that use these hormones to communicate. But certain organs are really defined by this method of communication and we call them endocrine glands. And so one of the major endocrine glands is the hypothalamus. And the hypothalamus is located right here.
Health,"It's a member of the forebrain. And as a member of the brain, it receives a lot of those signals that we talked about from the nervous system. So those nerve signals are funnelling into the brain. And the hypothalamus then, as a kind of dual member of the endocrine system, funnels those signals into the pituitary gland. And so because it plays that dual role between the endocrine system and the nervous system, it often gets taglined as the control center of the endocrine system."
Health,"In addition to stimulating the pituitary gland, the hypothalamus actually make some hormones itself also. And so it makes ADH and oxytocin. And ADH is antidiuretic hormone. And it's a main regulator of our fluid volume in our body. And then oxytocin is a hormone that stimulates the uterus to contract for females during pregnancy. And so that's the hypothalamus, member of the brain and member of the endocrine system where it all begins, the control center."
Health,"And then right below the hypothalamus is the pituitary gland. And the pituitary gland is located right here, dangling right below. And so the hypothalamus is about the size of a grape. And the pituitary gland is actually about the size of a green pea. But this little green pea is so important that it's called the master gland."
Health,"And it's called the master gland because the pituitary gland takes that stimulation from the hypothalamus and it directs it to all of the other endocrine glands, or at least almost all of the other endocrine glands, such that their function is ultimately dependent on the pituitary gland to work well. And so that little green pea is a really important part of the endocrine system. And so one of the endocrine glands that the pituitary directs is the thyroid gland."
Health,"And the thyroid gland is located right here in your neck. It wraps around your trachea. And your trachea is your windpipe. And so you can feel this thyroid gland on your neck as you swallow. If you hold your hands right around your Adam's apple and swallow, that meaty thing moving up and down, that's your thyroid gland. And one of its main jobs is regulating your body's metabolism. And it does that through the thyroid hormones T3 and T4. And another name for T3 is triiodothyronine."
Health,"And another name for T4 is thyroxine. But the thyroid uses these hormones, the thyroid hormones, to stimulate the body's metabolism, which is crucial because that's how our body gets energy. And then right behind that thyroid gland are four spots known collectively as the parathyroid. And the main role of the parathyroid is regulating our body's blood calcium level. And the level of calcium in our blood is hugely important because calcium does a lot of stuff in our bodies."
Health,"It's involved in muscle contraction. It's involved in bone growth. And all of those functions are really sensitive to the level of calcium that's floating around in our blood. And so the parathyroid glands, those four spots on the back side of our thyroid, regulate calcium through the parathyroid hormone, or PTH. And then moving down the torso, we have the adrenal glands. And the adrenal glands are located right on top of the kidneys here."
Health,"And they're called the adrenal glands because they're adjacent to or right next to the kidney system, which is called the renal system in medical speak. But we really need to further divide the adrenal glands into two parts, the outer part and the inner part. So the outer part is the cortex and the inner part is the medulla. And the reason for the distinction is that the inside and the outside of the adrenal glands have two different functions. And so we'll start with the outside or the cortex."
Health,"And that's where the steroids, the adrenal corticosteroids, are made. And two major examples of steroids made in the adrenal cortex are cortisol and aldosterone. And cortisol is one of the body's stress hormones. So it functions to increase blood sugar in times of stress so we have energy. And it also has some anti-inflammatory functioning. And then aldosterone is one of the major regulating hormones of our body's blood volume and how much fluid is in our veins and arteries. And so that's the cortex."
Health,"And then the medulla makes a class of hormones called catecholamines. And two major examples of catecholamines are epinephrine and norepinephrine. And I'm going to shorten those as epi and norepi. And sometimes epinephrine is called adrenaline. And that might be a little bit more familiar to you. But these catecholamines are really involved in our body's fight or flight response, that adrenaline response that we have to a stressful or scary situation."
Health,"And so the medulla and the cortex make up the adrenal glands. But moving down the list and down the body, we have the gonads. And in females, those are the ovaries, and in males, the testes. And the gonads release the sex hormones. And so in males, the testes produce testosterone. And in females, the ovaries produce estrogen and progesterone. But these sex hormones are mainly involved in the development of our secondary sex characteristics like pubic hair, and larger frames in males, and breasts in women."
Health,"But they're also involved in progressing us through those life stages that accompany those sex characteristics, like puberty and menopause. And then last, but not least, we have the pancreas. And it's located right here in the upper part of the abdomen. And I saved the pancreas for last because it isn't involved as directly with the pituitary glands as the other endocrine hormones were. But it still uses those hormones to stimulate an effect in a different part of the body."
Health,"And the effect that the pancreas stimulates is control over the blood sugar. And it does that through the hormones insulin and glucagon. And the pancreas is vitally important because without its hormones insulin and glucagon, we can't regulate how much sugar is in the body's blood versus the cells. And that can lead to major diseases like diabetes. And so with the pancreas, we can conclude our list of major endocrine glands."
Health,"And so as we look at these glands and at these hormones and we think about all of the different effects that are being stimulated in our body by them, it becomes pretty clear that there aren't just a few of these circulating in our bloodstream. There are literally loads of hormones circulating through our vasculature at any given moment. And so that poses a potential problem."
Health,"If, say, that you're in the brain and you're trying to tell something to the kidney, you're trying to send him a message, and you put that in the bloodstream and you just float it down to him, how do you know that it's going to get there? I mean, isn't that what every other endocrine gland is trying to do? Well, it turns out that hormones are a lot like radio waves."
Health,"In your city or in your town, there are many different radio stations and there are many different songs being played at any given time by those radio stations. And even maybe from the next town over, there are radio waves filling the air of your town. But unless you're tuned in specifically to that station, you're not going to pick up on the song that's being transmitted. And in a very similar way, a hormone is not going to be received unless there's a very specific receptor on the target cell."
Health,"And so the receptor and its location are very important in determining the hormone function. And we have classes that we use to help us identify which hormones fall into which function. And so the first class are autocrine hormones. And the autocrine hormones function at the cell that makes them. An example of this is the T-cell in the immune system. It actually secretes a hormone that it makes called an interleukin, that signals the cell itself to increase its effectiveness and its immune function."
Health,"And then another class of hormones are paracrine hormones. And paracrine hormones function regionally. And an example of that might be the hormones released by the hypothalamus that direct the pituitary gland. And then last, but not least, kind of the classic class of hormones are the endocrine hormones. And these are the hormones that function at a distance. And an example of this might be the pituitary gland stimulating the gonads, way far away."
Health,"And so we have autocrine, paracrine, and endocrine classes that help us determine how a hormone functions. And so I know I just told you a whole lot about hormones. But this is your introduction into one of the most important ways that the 100 trillion little tiny individual parts of your body communicate.."
Health,And then the next major gland that we need is the pituitary gland. And the pituitary gland is the gland that dangles right below the hypothalamus. And you can see that the hypothalamus is a structure right here in the forebrain and the pituitary dangles right beneath it.
Health,"And as a member of the brain, the hypothalamus receives neural signals from the brain and from the peripheral nervous system, and it funnels those signals to the pituitary gland, which ultimately controls the other endocrine glands and our body's hormonal response to the environment. And there are two different parts to the pituitary gland. You have the anterior pituitary gland, and then you have the posterior pituitary gland."
Health,"And the hypothalamus interacts with the anterior and posterior part in two different ways. And so it interacts with the anterior pituitary gland, primarily through the hypophyseal portal system which, I've kind of drawn in here. And the hypophyseal portal system is a capillary system, so little blood vessels that flow between the hypothalamus and the pituitary gland."
Health,"And the hypothalamus secretes hormones into this little system, and they go down and they signal the pituitary gland, and so that would be an example of a paracrine signal, or a really regionally-acting signal. And so one example of the hypothalamus hormones that signal the pituitary gland is gonadotropin-releasing hormone, or GnRH."
Health,"And gonadotropin-releasing hormone is going to go down to the anterior pituitary, and it's going to stimulate the release of follicle-stimulating hormone and luteinizing hormone-- so FSH and LH. And these hormones are going to travel down to the gonads-- in the male, the testes, and in the female, the ovaries-- and they're going to stimulate the gonads to release their hormones."
Health,"Another example of how the hypothalamus controls the pituitary gland, which ultimately controls the endocrine glands, is corticotropin-releasing hormone. And corticotropin-releasing hormone stimulates the anterior pituitary's release of adrenocorticotropic hormone-- ACTH. Adrenocorticotropic hormone goes down to the adrenal glands, and it stimulates the adrenal gland's release of its hormones. And so moving along, the hypothalamus also releases thyroid-releasing hormone, or TRH."
Health,"And thyroid-releasing hormone goes down to the anterior pituitary, and it stimulates the anterior pituitary's release of thyroid-stimulating hormone, TSH. And thyroid-stimulating hormone goes down, and it stimulates the thyroid gland to release its hormones, thyroxine and triiodothyronine. And so continuing in that list, you have growth-hormone-releasing hormone. And growth-hormone-releasing hormone is the hypothalamus's signal to the pituitary gland to release its hormone, growth hormone."
Health,"And growth hormone goes to the long bones and the big muscles in our body, and it stimulates growth. And then last but not least, we have prolactin inhibitory factor, PIF. And prolactin inhibitory factor is a little bit different, because it's constantly being released. And when it stops being released, that's when the pituitary gland is signaled to release prolactin, and prolactin is a hormone involved in milk production in moms."
Health,"And so some of the anterior pituitary hormones go down and directly stimulate other endocrine glands, like FSH and LH, but some of the anterior pituitary glands directly affect parts of the body, like growth hormone and prolactin. And so there's a nice mnemonic, FLAT PEG, which helps me remember which one's which. Because FSH, LH, ACTH, and TSH, or the FLAT hormones, are called tropic hormones. Let me get a different color for this."
Health,"And the tropic hormones are hormones that stimulate other endocrine glands. PEG hormones are the direct hormones, and they include prolactin and growth hormone. And the E is for endorphins, which I haven't included in this list because the anterior pituitary does release endorphins, but so do a lot of other parts of the body. So E is for endorphins, but the PEG hormones are direct hormones. And direct hormones stimulate a part of the body directly."
Health,"So growth hormone directly stimulates the bones and the muscles, and prolactin directly stimulates lactation. And so the hypothalamus signals the anterior pituitary's release of its hormones through the hypophyseal portal system, or this little capillary bed. And then the hypothalamus also communicates with the posterior pituitary, and it does that through stimulation of nerves which run down that pituitary stalk right here."
Health,"And the hypothalamus sends a signal down those nerves to the posterior pituitary and causes the posterior pituitary to release a couple hormones, too. And I want to make a point, because the posterior pituitary releases these hormones, but they're actually made in the hypothalamus and stored in the posterior pituitary. And the two major hormones are ADH and oxytocin. And ADH is antidiuretic hormone. It stimulates the collecting ducts in the kidneys to retain water."
Health,"And oxytocin is a hormone involved in uterine contractions in women. And so you see that a lot of the endocrine control in the body ultimately comes back to the pituitary gland, which is then controlled by the hypothalamus, which forms the bridge between the nervous system and the endocrine system. And so as big as the names of the hormones get, the idea behind them is pretty manageable. It's really just one part of the body stimulating another part of the body through chemical messages.."
Health,"And so it turns out that the hormone concentration in our blood at any given time is pretty tightly controlled. And one of the ways that it's controlled is through this idea of metabolism and excretion. And so for every hormone that reaches its receptor, thousands more are swept up and removed by the body. And one of the ways that to remove this through the liver. And the liver will metabolize extra hormones and turn them into bile, which is ultimately excreted in the digestive system."
Health,And another organ is the kidney. And you have two of these. And they're filtering your blood all of the time. And they're removing waste products from the blood through urine. And then some hormones are actually just broken down in the blood. And then at the products of that breakdown flow into the liver or the kidneys. And then sometimes you can even sweat these hormones out.
Health,"But the idea here is that all of the time for all the hormones reaching the receptors, a lot are swept up and removed from the body. And another way that concentrations of hormones in the body are controlled are through feedback loops. And the majority of feedback loops are what we consider to be negative feedback loops. And the idea behind negative feedback loops is that conditions resulting from the hormone action suppress further releases of those hormones. And that can be a pretty confusing idea."
Health,"So I'm going to draw an example. So we have the hypothalamus here. I'm going to draw it in. And I'll write it down. And the hypothalamus releases a hormone, thyroid-releasing hormone-- so TRH. And it releases it. And it goes down to the pituitary gland, which I'll drawn in, in right here. And in response to TRH, the pituitary gland releases thyroid-stimulating hormone or TSH. And TSH goes down to the thyroid glands, which would be about right here."
Health,"And the thyroid gland releases its hormones, T3, or triiodothyronine, and throxine. And these thyroid hormones travel all throughout the body in search of the receptors in order to, let's say, up-regulate metabolism. That's one of the major jobs of the thyroid glands. And so here's where the idea becomes pretty cool. Because some of the receptors are located on the pituitary gland and the hypothalamus."
Health,"And as the thyroid hormones reach the pituitary and the hypothalamus, they signal the hypothalamus and pituitary gland to stop making their hormones. And the hypothalamus and pituitary gland see that we have enough thyroid hormones in the blood and that they don't need to make any anymore. And so this is a major way that the thyroid hormone levels in the body are controlled. And you might say, hey, that sounds a little bit redundant."
Health,"I mean if the hypothalamus can be turned off by the thyroid hormones and it's upstream from the pituitary gland, then why does the pituitary gland even have to have these receptors? But the redundance is really just a reflection of how important feedback control is and how important the concentration of hormones in the body is. And so hopefully what we can see is that the hormone levels in the body aren't haphazard and aren't willy-nilly. And that concentration is important.."
Health,"And I say more importantly because the structure of a hormone really determines how it works. And so that's what I want to talk about today, the three major types of hormones. And the first major type of hormones are proteins and polypeptides. And just as a refresher, proteins and polypeptides are made up of amino acids. And these amino acids are linked together with peptide bonds. And so many peptide bonds come together to form a polypeptide or a protein."
Health,"And these proteins and polypeptides form most of our body's hormones. And these hormones can range from small to large. And to give you an example of what I mean by that, imagine it's three or so amino acids linked together forming a hormone. That would be a small polypeptide. In three amino acids, we're talking about a handful of atoms, maybe 20 or so atoms. And just as a frame of reference, a cell in your body, one cell, has on the order of a trillion atoms just inside that one cell."
Health,"And there are 100 trillion cells in your body. And so we're talking about very, very, very small things. And they can range from these small collections of amino acids, all the way to hundreds and hundreds of amino acids. So they can get quite large. And the break point becomes right around 100. And that's where we shift from calling them polypeptides to proteins."
Health,"And just like all proteins in your body that are going to be excreted, proteins and polypeptides hormones are made in the rough endoplasmic reticulum of the cell. And I'll shorten that to ""RER."" And they go from the rough endoplasmic reticulum to the Golgi apparatus. And from the Golgi apparatus, they're kind of repackaged into vesicles that can eventually be excreted from the cell. And because proteins and polypeptides are made of amino acids, they're typically charged."
Health,"Which makes them water soluble, but it also gives them a really hard time crossing cell membranes. And so typically the receptors are located in or on a cell surface. And because the receptors are located in or on a cell surface and these protein and polypeptide hormones can't actually travel into the cell, what they do is they initiate a cascade effect of secondary messengers inside the cell. And I'm going to do an entire video about how that signaling cascade using secondary messengers actually works."
Health,"But the main idea is that when these protein and polypeptide hormones bind to the cell surface, they initiate a response inside the cell. And we refer to that as a secondary messenger system. And so to save some time, I went ahead and drew in an example of a polypeptide hormone. And I'm going to kind of fade it in for us. And I want to show you on this drawing where the peptide bonds are because these peptide bonds really pull this class together and unify them."
Health,"And so right in between the carbon and the nitrogen here and the carbon and the nitrogen here, I'll draw some arrows. These are the peptide bonds that I was referring too, these carbon-nitrogen bonds. And so they can be small and they can be large. But these links of amino acids that are used as chemical messengers to signal effects in the body are called proteins and polypeptides. And one example is insulin. Insulin is a relatively large hormone. And it's a protein hormone."
Health,"So we've got proteins and polypeptides. And then the second major type of hormones are steroids. And when we hear steroids, I don't know, the first thought that comes to my mind are a bunch of athletes getting in trouble with their regulating committees. But steroids are actually one of the major types of hormones used in our body to communicate. And so there are a lot of steroids in our body. But steroids come from lipids. And the major lipid that these steroids come from is cholesterol."
Health,"And because they come from cholesterol, steroids have a really characteristic structure that all of them share. And so I went ahead and I predrew that as well. I'm going to fade that in. And so this is kind of the characteristic steroid backbone. And so you can see there are four ring structures here. And these rings are made of carbon atoms. And so there are three cyclohexane rings or six-membered carbon rings and one cyclopentane ring. And I'm going to label those A, B, C, and D."
Health,"And what this characteristic structure, comes a really characteristic way of signaling a cell. And so unlike proteins and polypeptides, whose receptors are on the cell surface, steroids, because they're made of lipids, have a really easy time passing through the cell membrane. And their receptors are located inside the cell. And so steroids usually go all the way inside of the cell to signal the receptor as primary messengers. They're actually doing the signaling."
Health,"And oftentime, their receptors are located either in the cytoplasm or all the way in the nucleus. But steroids typically go in, and their effect goes all the way down to the transcription and translation level of proteins. And so as primary messengers, they're going inside the cell, and they're effecting a change in that cell that's going to result in the transcription and the translation of new proteins and new products inside the cell."
Health,"And I'm going to do a video on how these steroids actually affect the cell as well. But for now, I want you to be thinking of steroids as one of the major hormones that are in our body, not just a means for athletes getting an edge on the competition. And so some examples of big steroids in the body are those that come from the adrenal cortex, like cortisol and aldosterone, and those hormones that come from the gonads, like the sex hormones, testosterone and estrogen and progesterone."
Health,"And so we've got steroids. And we've got proteins and polypeptides. And the third major type of hormones by structure are tyrosine derivatives. And tyrosine derivatives come from the amino acid tyrosine. And you might have caught on that I said these come from tyrosine, which is an amino acid. And I told you earlier that protein and polypeptide hormones are made of amino acids."
Health,"And so you might ask yourself, why do these get their own major class if these are also made of an amino acid? And what makes them really special, A, is that they're made up of one amino acid. So one amino acid, tyrosine, is manipulated to make these hormones. And B, these hormones that are derived from tyrosine end up being able to sometimes act like proteins and polypeptides and sometimes act like steroids. So they really get their own class."
Health,"And an example of tyrosine derivatives in the body are those that come from the thyroid gland, like T3 and T4, or triiodothyronine and thyroxine, that stimulate metabolism. And these tyrosine derivatives act really similarly to steroids. And then another example of tyrosine derivatives are catecholamines. And catecholamines are those hormones that are produced in the adrenal medulla that are involved in our fight or flight responses, like epinephrine and norepinephrine."
Health,And these thyrosine derivatives act really similarly to peptides by binding on the outside of the cell and releasing those secondary messengers inside the cell. And so the thyroid hormones that are tyrosine derivatives act like steroids. And the catecholamine tyrosine derivatives act like proteins and polypeptides. But it's important to remember that they form their own unique class because they're all derived from the amino acid tyrosine.
Health,"And because I did it for proteins, and polypeptides, and steroids, I went ahead and I drew in what tyrosine looks like. So that's tyrosine. And that's the amino acid that this class of hormones is derived from. And so I know it's hard to make learning these types of hormones fun."
Health,"But maybe at least we can let our minds blow up a little bit over the fact that the structure of these hormones dictates almost everything we think or do, from fear, to hunger, to urinating, and pushing babies All of our responses to the world around us are signaled by hormones.."
Health,"And so the first major mechanism of hormone action at the cell that I'm going to start with is by secondary messengers. And I'm going to start with secondary messengers because, historically, they're a little bit more confusing. But essentially what's happening is a hormone is binding to a receptor on a cell. So let me draw a cell and its receptor. And I'll draw a hormone binding to it."
Health,"But the process of that binding, instead of just stimulating the effect, it really sets off this chain reaction that leads to secondary messengers inside the cell being released. So let me draw those. And you've got these secondary messengers being released, and these are actually what's stimulating whatever effect is desired, whether that may be insulin being released or glucose being taken up inside the cell, or any of the other countless things taking place in our bodies that are controlled by hormones."
Health,"And so in order to give you a visual for how this might take place in the cell, I've pre-drawn some pictures in the key. So let me pull those in here. And I want you to be sure that these drawings are not to scale in any way. But really, this is the best I can at least do in explaining the process, because all of this is happening at the atomic level, and atoms are really tiny. But anyway, what we have in this picture is a receptor. And I've drawn that in pink, and it's located inside the cell membrane."
Health,"So this is the phospholipid bilayer of the cell membrane, and we've got the inside of the cell, and the outside. And then also in the cell membrane, we've got a G protein, and I've drawn that in green. It's called a G protein because it binds to molecules that include the nucleotide guanine. And that's the same G from the DNA bases that you might be a little bit more familiar with. But it's currently bound to a molecule called guanine diphosphate. And then we'll see how that changes."
Health,"But we also have this adenylate cyclase enzyme that's in the cell membrane. And remember that an enzyme speeds up reaction. So we're going to see how adenlyate cyclase speeds up a reaction. But what starts this process off is the hormone is going to bind to the receptor. So it's going to look like that. And you're going to have the hormone bound to the receptor. And once that hormone binds to the receptor, it's going to change shape."
Health,"And that's going to allow it to interact with the G protein And so that looks like this. And what you saw happen was that as the G protein interacts with the receptor in a hormone complex, it's going to exchange that GDP that it started with, that guanine diphosphate for GTP. So essentially, it's exchanging a guanine bound to two phosphates for a guanine bound to three phosphates. And what happens is that enables the G protein to move through the cell membrane and interact with adenylate cyclase."
Health,"And so that activates the adenylate cyclase. And as an enzyme, that activated adenylate cyclase facilitates the conversion of ATP, which is the energy currency of the cell, into cAMP. And cAMP stands for cyclic adenosine monophosphate. So we've taken this ATP, or adenosine triphosphate, and created a cyclic adenosine monophosphate. And we also have the additional two phosphates."
Health,"But it is this cAMP molecule that activates the protein inside the cell whose effect is really being targeted by the hormone in the first place. And so eventually, this system resets, but not before several adenlyate cyclase enzymes were activated, resulting in a lot of cAMP being produced. And so we call this signal amplification. And what I mean by signal amplification is that, in theory, one hormone can bind to a receptor."
Health,"And that process can set off a chain reaction that leads to a lot of cAMP being produced. And so it can mean that less hormone is required to ultimately activate the protein or the effect that's being desired. And so secondary messengers are a means in which hormones act on the cell. But really, if I'm being honest, this effect happens differently for a lot of cells. And all of the mechanisms of secondary messenger hormone action aren't known right now."
Health,"And honestly, there are a lot of secondary messengers other than cAMP. But really, the takeaway is that for the majority of the hormones in your body, binding to the cell surface activates a series of reactions that initiate a response inside the cell. And so it's very similar to the use of a phone service provider."
Health,"And because we as people-- let me draw us-- because we're unable to communicate directly with people sometimes, because of separation or convenience or lack of efficiency, we use a phone service to project our voice to them through a phone conversation. So through a phone conversation, we'll direct our voice to people that we want to communicate with. Or maybe we use the delivery of a text message."
Health,"A text message will transmit some intended message that we have for people that we can't communicate directly with, for whatever reason. And so that's very similar to how secondary messengers assist hormones that can't communicate with a receptor directly inside of the cell. And so peptide hormones and catecholamines, both of which can't cross the cell membrane, use secondary messengers to communicate. And then the other major method of hormone action on a cell is as a primary messenger."
Health,"Certain hormones, like steroids and thyroid hormones, can actually cross the cell membrane. And it eliminates this entire middleman system that we set up before. So let me pull in another cell membrane. And so the hormone crosses the cell membrane and it binds to a receptor that's located either in the cytosol or in the nucleus. And so we could imagine a nucleus, and there might be DNA inside."
Health,"But when the hormone binds to the receptor that's either in the cytoplasm or inside the nucleus, that binding process is going to directly affect transcription in the nucleus, or translation in the cytoplasm, of the protein that's being activated by the hormone. And this process has quite a few less moving parts than the secondary messenger system did."
Health,"But again, it stems back to the fact that these are steroid and thyroid hormones that are typically lipid-based and are capable of crossing through the cell membrane on their own. And so they don't need all of that extra machinery set up for them. But anyway, these are both primary messengers and secondary messengers. And those are the two main processes by which hormones act on the cell that they're created to target.."
Health,"And, of course, this is kind of the perfect example. This isn't what all neurons look like. And then we're going to talk a little bit about how it performs its function, which is essentially communication, essentially transmitting signals across its length, depending on the signals it receives. So if I were to draw a neuron-- let me pick a better color. So let's say I have a neuron. It looks something like this. So in the middle you have your soma and then from the soma-- let me draw the nucleus."
Health,"This is a nucleus, just like any cell's nucleus. And then the soma's considered the body of the neuron and then the neuron has these little things sticking out from it that keep branching off. Maybe they look something like this. I don't want to spend too much time just drawing the neuron, but you've probably seen drawings like this before. And these branches off of the soma of the neuron, off of its body, these are called dendrites. They can keep splitting off like that."
Health,"I want to do a fairly reasonable drawing so I'll spend a little time doing that. So these right here, these are dendrites. And these tend to be-- and nothing is always the case in biology. Sometimes different parts of different cells perform other functions, but these tend to be where the neuron receives its signal. And we'll talk more about what it means to receive and transmit a signal in this video and probably in the next few. So this is where it receives the signal. So this is the dendrite."
Health,"This right here is the soma. Soma means body. This is the body of the neuron. And then we have kind of a-- you can almost view it as a tail of the neuron. It's called the axon. A neuron can be a reasonably normal sized cell, although there is a huge range, but the axons can be quite long. They could be short."
Health,"Sometimes in the brain you might have very small axons, but you might have axons that go down the spinal column or that go along one of your limbs-- or if you're talking about one of a dinosaur's limbs. So the axon can actually stretch several feet. Not all neurons' axons are several feet, but they could be. And this is really where a lot of the distance of the signal gets traveled. Let me draw the axon. So the axon will look something like this."
Health,"And at the end, it ends at the axon terminal where it can connect to other dendrites or maybe to other types of tissue or muscle if the point of this neuron is to tell a muscle to do something. So at the end of the axon, you have the axon terminal right there. I'll do my best to draw it like that. Let me label it. So this is the axon. This is the axon terminal."
